0,67	0,67	Mdc
Ostali	ostali	Agpmpny
operativni	operativan	Agpmpny
postupci	postupak	Ncmpn
na	na	Sl
dišnom	dišni	Agpmsly
sustavu	sustav	Ncmsl
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpmsiy
KK		Ncmsi
3,46	3,46	Mdc
64.875,00	64.875,00	Mdc
E02B	E02B	Pd-mpn
Ostali	ostali	Agpmpny
operativni	operativan	Agpmpny
postupci	postupak	Ncmpn
na	na	Sl
dišnom	dišni	Agpmsly
sustavu	sustav	Ncmsl
s	sa	Si
teškim	težak	Agpmpiy
KK	k	Ncmpi
1,72	1,72	Mdc
32.250,00	32.250,00	Mdc
E02C	E02C	Pd-mpn
Ostali	ostali	Agpmpny
operativni	operativan	Agpmpny
postupci	postupak	Ncmpn
na	na	Sl
dišnom	dišni	Agpmsly
sustavu	sustav	Ncmsl
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
0,84	0,84	Mdc
15.750,00	15.750,00	Mdc
E40Z	E40Z	Sa
Bolest	bolest	Ncfsa
dišnog	dišni	Agpmsgy
sustava	sustav	Ncmsg
s	sa	Si
potporom	potpora	Ncfsi
disanju	disanje	Ncnsd
1,78	1,78	Mdc
33.375,00	33.375,00	Mdc
E41Z	E41Z	Sa
Bolest	bolest	Ncfsa
dišnog	dišni	Agpmsgy
sustava	sustav	Ncmsg
s	sa	Si
neinvazivnom	neinvazivan	Agpfsiy
ventilacijom	ventilacija	Ncfsi
2,27	2,27	Mdc
42.562,50	42.562,50	Mdc
E60A	E60A	Sa
Cistična	cističan	Agpfsny
fibroza	fibroza	Ncfsn
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
2,82	2,82	Mdc
52.875,00	52.875,00	Mdc
E60B	E60B	Y
Cistična	cističan	Agpfsny
fibroza	fibroza	Ncfsn
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
1,93	1,93	Mdc
36.187,50	36.187,50	Mdc
E61A	E61A	Sa
Plućna	plućni	Agpfsny
embolija	embolija	Ncfsn
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
2,12	2,12	Mdc
39.750,00	39.750,00	Mdc
E61B	E61B	Sa
Plućna	plućni	Agpfsny
embolija	embolija	Ncfsn
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
1,27	1,27	Mdc
23.812,50	23.812,50	Mdc
E62A	e62i	Agpfsny
Infekcija	infekcija	Ncfsn
/	/	Z
upala	upala	Ncfsn
dišnog	dišni	Agpmsgy
sustava	sustav	Ncmsg
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpmsiy
KK		Ncmsi
1,53	1,53	Mdc
28.687,50	28.687,50	Mdc
E62B	E62B	Pi-fsn
Infekcija	infekcija	Ncfsn
/	/	Z
upala	upala	Ncfsn
dišnog	dišni	Agpmsgy
sustava	sustav	Ncmsg
s	sa	Si
teškim	težak	Agpmpiy
ili	ili	Cc
umjerenim	umjeren	Agpfpiy
KK		Ncfpi
1,05	1,05	Mdc
19.687,50	19.687,50	Mdc
E62C	E62C	Pi-fsn
Infekcija	infekcija	Ncfsn
/	/	Z
upala	upala	Ncfpg
dišnog	dišni	Agpmsgy
sustava	sustav	Ncmsg
bez	bez	Sg
KK	K	Npmsg
0,59	0,59	Mdc
11.062,50	11.062,50	Mdc
E63Z	E63Z	Pi-fsn
Apneja	apneja	Ncfsn
u	u	Sl
spavanju	spavanje	Ncnsl
0,15	0,15	Mdc
2.812,50	2.812,50	Mdc
E64Z	E64Z	Sa
Edem	edem	Ncmsan
pluća	pluća	Ncnpg
i	i	Cc
zatajenje	zatajenje	Ncnsa
disanja	disanje	Ncnsg
0,95	0,95	Mdc
17.812,50	17.812,50	Mdc
E65A	e65a	Mlcn-n
Kronična	kroničan	Agpfsny
opstruktivna	opstruktivan	Agpfsny
bolest	bolest	Ncfsn
dišnih	dišni	Agpmpgy
putova	put	Ncmpg
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
0,7	0,7	Mdc
13.125,00	13.125,00	Mdc
E65B	e65b	Mlcn-n
Kronična	kroničan	Agpfsny
opstruktivna	opstruktivan	Agpfsny
bolest	bolest	Ncfsn
dišnih	dišni	Agpmpgy
putova	put	Ncmpg
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,54	0,54	Mdc
10.125,00	10.125,00	Mdc
E66A	e66i	Agpfsny
Velika	velik	Agpfsny
trauma	trauma	Ncfsn
prsnoga	prsni	Agpmsgy
koša	koš	Ncmsg
,	,	Z
dob	dob	Ncfsn
>	>	Z
69	69	Mdc
godina	godina	Ncfpg
s	sa	Si
KK		Npmsi
0,85	0,85	Mdc
15.937,50	15.937,50	Mdc
E66B	E66B	Y
Velika	velik	Agpfsny
trauma	trauma	Ncfsn
prsnoga	prsni	Agpmsgy
koša	koš	Ncmsg
,	,	Z
dob	dob	Ncfsn
>	>	Z
69	69	Mdc
godina	godina	Ncfpg
,	,	Z
ili	ili	Cc
s	sa	Si
KK		Npmsi
0,5	0,5	Mdc
9.375,00	9.375,00	Mdc
E66C		Agsfsny
Velika	velik	Agpfsny
trauma	trauma	Ncfsn
prsnoga	prsni	Agpmsgy
koša	koš	Ncmsg
,	,	Z
dob	dob	Ncfsn
<	<	Z
70	70	Mdc
godina	godina	Ncfpg
bez	bez	Sg
KK	K	Npmsg
0,44	0,44	Mdc
8.250,00	8.250,00	Mdc
E67A	e67a	Agpmpny
Simptomi	simptom	Ncmpn
i	i	Cc
znakovi	znak	Ncmpn
povezani	povezan	Agpmpny
s	sa	Si
dišnim	dišni	Agpmsiy
sustavom	sustav	Ncmsi
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
0,7	0,7	Mdc
13.125,00	13.125,00	Mdc
E67B	e67b	Agpmpny
Simptomi	simptom	Ncmpn
i	i	Cc
znakovi	znak	Ncmpn
povezani	povezan	Agpmpny
s	sa	Si
dišnim	dišni	Agpmsiy
sustavom	sustav	Ncmsi
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,54	0,54	Mdc
10.125,00	10.125,00	Mdc
E68Z	e68z	Agpmsny
Pneumotoraks	pneumotoraks	Ncmsn
0,76	0,76	Mdc
14.250,00	14.250,00	Mdc
E69A	e69	Ncmpg
Bronhitis	bronhitis	Ncmsn
i	i	Cc
astma	astma	Ncfsn
,	,	Z
dob	dob	Ncfsn
>	>	Z
49	49	Mdc
godina	godina	Ncfpg
s	sa	Si
KK		Npmsi
0,7	0,7	Mdc
13.125,00	13.125,00	Mdc
E69B	e69b	Agpmsny
Bronhitis	bronhitis	Ncmsn
i	i	Cc
astma	astma	Ncfsn
,	,	Z
dob	dob	Ncfsn
>	>	Z
49	49	Mdc
godina	godina	Ncfpg
,	,	Z
ili	ili	Cc
s	sa	Si
KK		Npmsi
0,43	0,43	Mdc
8.062,50	8.062,50	Mdc
E69C	e69c	Agpmsny
Bronhitis	bronhitis	Ncmsn
i	i	Cc
astma	astma	Ncfsn
,	,	Z
dob	dob	Ncfsn
<	<	Z
50	50	Mdc
godina	godina	Ncfpg
bez	bez	Sg
KK	K	Npmsg
0,39	0,39	Mdc
7.312,50	7.312,50	Mdc
E70A	e70	Ncmpg
Hripavac	hripavac	Ncmsn
i	i	Cc
akutni	akutan	Agpmsny
bronhiolitis	bronhiolitis	Ncmsn
s	sa	Si
KK		Npmsi
0,59	0,59	Mdc
11.062,50	11.062,50	Mdc
E70B	e70b	Agpmsny
Hripavac	hripavac	Ncmsn
i	i	Cc
akutni	akutan	Agpmsny
bronhiolitis	bronhiolitis	Ncmsn
bez	bez	Sg
KK	K	Npmsg
0,43	0,43	Mdc
8.062,50	8.062,50	Mdc
E71A	E71	Npmsg
Novotvorevina	Novotvorevin	Npmsg
dišnog	dišni	Agpmsgy
sustava	sustav	Ncmsg
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpmsiy
KK		Ncmsi
1,1	1,1	Mdc
20.625,00	20.625,00	Mdc
E71B	e7i	Agpmsgy
Novotvorevina	Novotvorevin	Npmsg
dišnog	dišni	Agpmsgy
sustava	sustav	Ncmsg
s	sa	Si
teškim	težak	Agpmpiy
ili	ili	Cc
umjerenim	umjeren	Agpfpiy
KK		Ncfpi
0,85	0,85	Mdc
15.937,50	15.937,50	Mdc
E71C	e7i	Agpmsgy
Novotvorevina	Novotvorevin	Npmsg
dišnog	dišni	Agpmsgy
sustava	sustav	Ncmsg
bez	bez	Sg
KK	K	Npmsg
0,74	0,74	Mdc
13.875,00	13.875,00	Mdc
E72Z	e72z	Agpmpny
Problemi	problem	Ncmpn
s	sa	Si
disanjem	disanje	Ncnsi
koji	koji	Pi-mpn
potječu	potjecati	Vmr3p
iz	iz	Sg
novorođenačke	novorođenački	Agpfsgy
dobi	dob	Ncfsg
0,96	0,96	Mdc
18.000,00	18.000,00	Mdc
E73A	E73A	Sa
Pleuralni	pleuralni	Agpmsayn
izljev	izljev	Ncmsan
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpmsiy
KK		Ncmsi
1,48	1,48	Mdc
27.750,00	27.750,00	Mdc
E73B	e73b	Agpmsny
Pleuralni	pleuralni	Agpmsny
izljev	izljev	Ncmsn
s	sa	Si
teškim	težak	Agpmpiy
KK	k	Ncmpi
1,01	1,01	Mdc
18.937,50	18.937,50	Mdc
E73C	e73c	Agpmsny
Pleuralni	pleuralni	Agpmsny
izljev	izljev	Ncmsn
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,85	0,85	Mdc
15.937,50	15.937,50	Mdc
E74A	e74i	Agpfsny
Bolest	bolest	Ncfsn

