12.	12.	Mdo
PCR	PCR	Npfsn
negativni	negativan	Agpmpny
terapija	terapija	Ncfsn
se	sebe	Px--sa
provodi	provoditi	Vmr3s
24	24	Mdc
tjedna	tjedan	Ncmsg
.	.	Z

Ukoliko	ukoliko	Cs
se	sebe	Px--sa
ne	ne	Qz
postigne	postići	Vmr3s
RVR	rvi	Agpnsay
liječenje	liječenje	Ncnsa
se	sebe	Px--sa
nastavlja	nastavljati	Vmr3s
dalje	daleko	Rgc
kao	kao	Cs
kod	kod	Sg
visoke	visok	Agpfsgy
viremije	viremija	Ncfsg
iz	iz	Sg
stavke	stavka	Ncfsg
1.	1.	Mdo
Bolesnici	bolesnik	Ncmpn
sa	sa	Si
stadijem	stadij	Ncmsi
fibroze	fibroza	Ncfsg
>	>	Z
=	=	Z
od	od	Sg
F5	f5	Ncfpg
po	po	Sl
Ishak	Isha	Npmsl
Knodellu	Knodell	Npmsl
(	(	Z
ili	ili	Cc
Metavir	Metavir	Npmsn
F4	F4	X
)	)	Z
ili	ili	Cc
fibroscan	fibroscan	Qo
veći	velik	Agcmsny
od	od	Sg
14	14	Mdc
kPa	kp	Ncmpg
liječe	liječiti	Vmr3p
se	sebe	Px--sa
obvezno	obvezno	Rgp
48	48	Mdc
tjedana	tjedan	Ncmpg
po	po	Sl
terapijskom	terapijski	Agpmsly
protokolu	protokol	Ncmsl
za	za	Sa
visoku	visok	Agpfsay
viremiju	viremija	Ncfsa
(	(	Z
stavka	stavka	Ncfsn
1	1	Mdc
)	)	Z
.	.	Z

3.	3.	Mdo
Bolesnici	bolesnik	Ncmpn
s	sa	Si
genotipom	genotip	Ncmsi
2	2	Mdc
,	,	Z
3	3	Mdc
,	,	Z
5	5	Mdc
i	i	Cc
6	6	Mdc
liječe	liječiti	Vmr3p
se	sebe	Px--sa
neovisno	neovisno	Rgp
o	o	Sl
viremiji	viremija	Ncfsl
24	24	Mdc
tjedna	tjedan	Ncmsg
.	.	Z

Primjenuje	primjenivati	Vmr3s
se	sebe	Px--sa
pegilirani	pegiliran	Agpmsny
interferon	interferon	Ncmsn
alfa-2a	alfa-2	Ncmpg
u	u	Sl
dozi	doza	Ncfsl
od	od	Sg
180	180	Mdc
mcg	mcg	Ncfpg
1	1	Mdc
x	X	Cc
tjedno	tjedno	Rgp
uz	uz	Sa
ribavirin	ribavirin	Ncfsa
800	800	Mdc
do	do	Sg
1400	1400	Mdc
mg	mg	Y
ovisno	ovisno	Rgp
o	o	Sl
TT	T	Npmsl
podjeljeno	podjeljena	Ncfsl
u	u	Sa
dvije	dva	Mlcf-a
dnevne	dnevni	Agpfsgy
doze	doza	Ncfsg
.	.	Z

Bolesnici	bolesnik	Ncmpn
sa	sa	Si
stadijem	stadij	Ncmsi
fibroze	fibroza	Ncfsg
>	>	Z
=	=	Z
od	od	Sg
F5	f5	Ncfpg
po	po	Sl
Ishak	Isha	Npmsl
Knodellu	Knodell	Npmsl
(	(	Z
ili	ili	Cc
Metavir	Metavir	Npmsn
F4	F4	X
)	)	Z
ili	ili	Cc
fibroscan	fibroscan	Qo
veći	velik	Agcmsny
od	od	Sg
14	14	Mdc
kPa	kp	Ncmpg
liječe	liječiti	Vmr3p
se	sebe	Px--sa
obvezno	obvezno	Rgp
48	48	Mdc
tjedana	tjedan	Ncmpg
po	po	Sl
terapijskom	terapijski	Agpmsly
protokolu	protokol	Ncmsl
za	za	Sa
visoku	visok	Agpfsay
viremiju	viremija	Ncfsa
kao	kao	Cs
kod	kod	Sg
genotipa	genotip	Ncmsg
1	1	Mdc
i	i	Cc
4	4	Mdc
(	(	Z
stavka	stavka	Ncfsn
1	1	Mdc
)	)	Z
.	.	Z

b.	b.	Y
Na	na	Sa
prijedlog	prijedlog	Ncmsan
Bolničkog	bolnički	Agpnsgy
povjerenstva	povjerenstvo	Ncnsg
za	za	Sa
lijekove	lijek	Ncmpa
,	,	Z
bolesnicima	bolesnik	Ncmpi
koji	koji	Pi-mpn
zadovoljavaju	zadovoljavati	Vmr3p
kriterije	kriterij	Ncmpa
i	i	Cc
kojima	koji	Agpfsny
je	biti	Var3s
terapija	terapija	Ncfsn
preporučena	preporučiti	Appfsny
u	u	Sl
skladu	sklad	Ncmsl
sa	sa	Si
smjernicama	smjernica	Ncfpl
Referentnog	referentan	Agpmsgy
centra	centar	Ncmsg
za	za	Sa
dijagnostiku	dijagnostika	Ncfsa
i	i	Cc
liječenje	liječenje	Ncnsa
virusnih	virusni	Agpmpgy
hepatitisa	hepatitis	Ncmpg
,	,	Z
terapijski	terapijski	Agpmsayn
protokol	protokol	Ncmsan
i	i	Cc
trajanje	trajanje	Ncnsa
liječenja	liječenje	Ncnsg
kombinirane	kombiniran	Agpfsgy
terapije	terapija	Ncfsg
koja	koji	Pi-fsn
uključuje	uključivati	Vmr3s
pegilirani	pegiliran	Agpmsayn
interferon	interferon	Ncmsan
,	,	Z
odobrava	odobravati	Vmr3s
Stručno	stručan	Agpnsny
povjerenstvo	povjerenstvo	Ncnsn
Zavoda	zavod	Ncmsg
.	.	Z

II	ii	Mrc
.	.	Z

Kronični	kroničan	Agpmsny
HEPATITIS	hepatitis	Ncmsn
B	b	X
–	–	Z
peginterferon	peginterferon	Sg
alfa-2a	alfa-2	Npmsg
HBsAg	hbsag	Agpmsayn
poz	poz	Ncmsan
(	(	Z
bez	bez	Sg
obzira	obzir	Ncmsg
na	na	Sa
HBeAg	hbeag	Agpmsayn
status	status	Ncmsan
)	)	Z
,	,	Z
uz	uz	Sa
sljedeće	sljedeći	Agpmpay
kriterije	kriterij	Ncmpa
–	–	Z
HBV	hi	Agpnsgy
DNA	dno	Ncnsg
veći	velik	Agcmsny
od	od	Sg
2000	2000	Mdc
IU	IU	Y
/	/	Z
ml	ml	Y
(	(	Z
10000	10000	Mdc
kopija	kopija	Ncfpg
/	/	Z
ml	ml	Sg
seruma	serum	Ncmsg
)	)	Z
,	,	Z
povišene	povišen	Agpfpay
vrijednosti	vrijednost	Ncfpa
ALT	alt	Ncmsn
u	u	Sa
dva	dva	Mlc
uzastopna	uzastopni	Agpnsgy
mjerenja	mjerenje	Ncnsg
,	,	Z
uz	uz	Sa
dokaz	dokaz	Ncmsan
histološke	histološki	Agpfsgy
aktivnosti	aktivnost	Ncfsg
fibroza	fibroza	Ncfpg
>	>	Z
=	=	Z
od	od	Sg
F2	F2	Pp3msg
(	(	Z
po	po	Sl
Ishak	ishaa	Ncfsl
Knodellovom	knodellov	Agpmsly
indexu	index	Ncmsl
)	)	Z
ili	ili	Cc
vrijednosti	vrijednost	Ncfsg
fibroelastografskog	fibroelastografski	Agpnsgy
mjerenja	mjerenje	Ncnsg
(	(	Z
fibroscan	fibroscan	Ncmsn
)	)	Z
više	mnogo	Rgc
od	od	Sg
8	8	Mdc
kPa	kp	Ncmpg
.	.	Z

Bolesnici	bolesnik	Ncmpn
s	sa	Si
viremijom	viremija	Ncfsi
manjom	mali	Agpfsiy
od	od	Sg
2000	2000	Mdc
IU	IU	Y
/	/	Z
ml	ml	Cc
i	i	Cc
normalnim	normalan	Agpfply
vrijednostima	vrijednost	Ncfpl
ALT	ALT	Npmsn
liječe	liječiti	Vmr3p
se	sebe	Px--sa
ukoliko	ukoliko	Cs
imaju	imati	Vmr3p
histološki	histološki	Agpmsayn
ili	ili	Cc
fibroelastografski	fibroelastografski	Agpmsny
pokazatelj	pokazatelj	Ncmsn
uznapredovale	uznapredovali	Agpfsgy
fibroze	fibroza	Ncfsg
pod	pod	Si
Ishak	Isha	Npmsd
Knodellu	Knodell	Npmsd
F	F	Xf
>	>	Z
=	=	Z
od	od	Sg
4	4	Mdc
,	,	Z
odnosno	odnosno	Rgp
fibroscan	fibroscan	Rgp
veći	velik	Agcmsny
od	od	Sg
14	14	Mdc
kPa	kp	Ncmpg
.	.	Z

Terapija	terapija	Ncfsn
se	sebe	Px--sa
primjenjuje	primjenjivati	Vmr3s
u	u	Sa
bolesnika	bolesnik	Ncmsay
koji	koji	Pi-mpn
12	12	Mdc
mjeseci	mjesec	Ncmpg
apstiniraju	apstinirati	Vmr3p
od	od	Sg
i.	i.	Mro
v.	v	Agpfpgy
droga	droga	Ncfpg
i	i	Cc
abuzusa	abuzus	Ncmpg
alkohola	alkohol	Ncmsg
te	te	Cc
nemaju	nemati	Vmr3p
dekompenziranu	dekompenzirana	Ncfsa
cirozu	ciroza	Ncfsa
i	i	Cc
druge	drugi	Mlofpa
poznate	poznat	Agpfpay
kontraindikacije	kontraindikacija	Ncfpa
za	za	Sa
primjenu	primjena	Ncfsa
pegiliranog	pegiliran	Agpmsgy
interferona	interferon	Ncmsg
.	.	Z

Bolesnici	bolesnik	Ncmpn
koji	koji	Pi-mpn
su	biti	Var3p
ovisnici	ovisnik	Ncmpn
o	o	Sl
drogama	droga	Ncfpl
moraju	morati	Vmr3p
imati	imati	Vmn
dokaz	dokaz	Ncmsan
da	da	Cs
apstiniraju	apstinirati	Vmr3p
najmanje	malo	Rgs
1	1	Mdc
godinu	godina	Ncfsa
,	,	Z
a	a	Cc
dokaz	dokaz	Ncmsn
su	biti	Var3p
dokumentirani	dokumentiran	Agpmsny
nalaz	nalaz	Ncmsn
psihijatra	psihijatar	Ncmsg
i	i	Cc
rezultati	rezultat	Ncmpn
toksikoloških	toksikološki	Agpnpgy
ispitivanja	ispitivanje	Ncnpg
tijekom	tijekom	Sg
tretmana	tretman	Ncmsg
svaka	svaki	Pi-fsn
3	3	Mdc
mjeseca	mjesec	Ncmsg
.	.	Z

Terapija	terapija	Ncfsn
uključuje	uključivati	Vmr3s
bolesnike	bolesnik	Ncmpa
u	u	Sl
dobi	doba	Ncfsl
od	od	Sg
18	18	Mdc
do	do	Sg
70	70	Mdc
godina	godina	Ncfpg
.	.	Z

Terapijske	terapijski	Agpfpny
smjernice	smjernica	Ncfpn
–	–	Z
Liječenje	liječenje	Ncnsn
se	sebe	Px--sa
provodi	provoditi	Vmr3s
u	u	Sl
dozi	doza	Ncfsl
180	180	Mdc
mcg	mcg	Ncfpg
1	1	Mdc
x	X	X
tjedno	tjedno	Rgp
sc.	sc.	Y
kroz	kroz	Sa
48	48	Mdc
tjedana	tjedan	Ncmpg
uz	uz	Sa
provjeru	provjera	Ncfsa
HBV	hbi	Agpnpay
DNA	dno	Ncnpa
nakon	nakon	Sg
24	24	Mdc
tjedna	tjedan	Ncmsg
(	(	Z
ukoliko	ukoliko	Cs
se	sebe	Px--sa
ne	ne	Qz
postigne	postići	Vmr3s
redukcija	redukcija	Ncfsn
viremije	viremija	Ncfsg
za	za	Sa
100	100	Mdc
x	X	Ncmsan
od	od	Sg
početne	početan	Agpfsgy
vrijednosti	vrijednost	Ncfsg
terapija	terapija	Ncfsn
se	sebe	Px--sa
prekida	prekidati	Vmr3s
)	)	Z
.	.	Z

Liječenje	liječenje	Ncnsn
se	sebe	Px--sa
odobrava	odobravati	Vmr3s
iz	iz	Sg
sredstava	sredstvo	Ncnpg
posebno	posebno	Rgp
skupih	skup	Agpmpgy
lijekova	lijek	Ncmpg
.	.	Z

Liječenje	liječenje	Ncnsn
odobrava	odobravati	Vmr3s
Bolničko	bolnički	Agpnsay
povjerenstvo	povjerenstvo	Ncnsa
za	za	Sa
lijekove	lijek	Ncmpa
.	.	Z
«	«	Z

Članak	članak	Ncmsn
2.	2.	Mdo

Ova	ovaj	Pd-fsn
Odluka	odluka	Ncfsn
stupa	stupati	Vmr3s
na	na	Sa
snagu	snaga	Ncfsa
petnaestog	petnaesti	Mlomsg
dana	dan	Ncmsg
od	od	Sg
dana	dan	Ncmsg
objave	objava	Ncfsg
u	u	Sl
»	»	Z
Narodnim	narodni	Agpfply
novinama	novina	Ncfpl
«	«	Z
.	.	Z

Klasa	klasa	Ncfsn
:	:	Z
025	025	Mdc
-	-	Z
04/15	04/15	Mdc
-	-	Z
01/190	01/190	Mdc
Urbroj	urbroj	Ncmsn
:	:	Z
338	338	Mdc
-	-	Z
01	01	Mdc
-	-	Z
01	01	Mdc
-	-	Z
15	15	Mdc
-	-	Z
01	01	Mdc
Zagreb	Zagreb	Npmsn
,	,	Z
24.	24.	Mdo
srpnja	srpanj	Ncmsg
2015.	2015.	Mdo

Predsjednik	predsjednik	Ncmsn
Upravnog	upravan	Agpnsgy
vijeća	vijeće	Ncnsg
Hrvatskog	hrvatski	Agpmsgy
zavoda	zavod	Ncmsg
za	za	Sa
zdravstveno	zdravstven	Agpnsay
osiguranje	osiguranje	Ncnsa
prof.	prof.	Y
dr.	dr.	Y
sc.	sc.	Y
Marko	Marko	Npmsn
Duvnjak	Duvnjak	Npmsn
,	,	Z
dr.	dr.	Y
med	med	Ncmsan
.	.	Z
,	,	Z
v.	v.	Y
r.	r.	Y

