0,14	0,14	Mdc
LB515	LB515	Mdc
Paroksetin	Paroksetin	Npmsn
–	–	Z
kvantitativno	kvantitativno	Rgp
5,66	5,66	Mdc
1.245,20	1.245,20	Mdc
LB516	LB516	Mdc
Diazepam	Diazepam	Npmsan
–	–	Z
kvantitativno	kvantitativno	Rgp
4,04	4,04	Mdc
888,80	888,80	Mdc
LB517	LB517	Mdc
Lorazepam	Lorazepam	Npmsan
–	–	Z
kvantitativno	kvantitativno	Rgp
4,04	4,04	Mdc
888,80	888,80	Mdc
LB518	LB518	Mdc
Oksazepam	Oksazepam	Npmsan
–	–	Z
kvantitativno	kvantitativno	Rgp
4,04	4,04	Mdc
888,80	888,80	Mdc
LB519	LB519	Mdc
CAST	CAST	Xf
–	–	Z
Acetaminofen	Acetaminofen	Npmsn
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB520	LB520	Mdc
CAST	CAST	Xf
–	–	Z
Salicilati	Salicilata	Npfsl
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB521	LB521	Mdc
CAST	CAST	Xf
–	–	Z
Lys-Aspirin	Lys-Aspirin	Npmsn
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB522	LB522	Mdc
CAST	CAST	Xf
–	–	Z
Dikofenak	Dikofenak	Npmsn
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB523	LB523	Mdc
CAST	CAST	Xf
–	–	Z
Ibuprofen	ibuprofen	Ncmsn
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB524	LB524	Mdc
CAST	CAST	Xf
–	–	Z
Na-benzoat	na-benzoai	Agpnsny
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB525	LB525	Mdc
CAST	CAST	Xf
–	–	Z
K-metabisulfit	k-metabisulfii	Agpnsny
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB526	LB526	Mdc
CAST	CAST	Xf
–	–	Z
Tartrazin	Tartrazin	Npmsn
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB527	LB527	Mdc
CAST	CAST	Xf
–	–	Z
Na-nitrit	na-nitrii	Agpnsny
(	(	Z
EDTA	EDTA	Npfsn
–	–	Z
krv	krv	Ncfsa
)	)	Z
5,71	5,71	Mdc
1.256,20	1.256,20	Mdc
LB528	LB528	Y
Teofilin	Teofilin	Npmsn
–	–	Z
kvantitativno	kvantitativno	Rgp
1,71	1,71	Mdc
376,20	376,20	Mdc
LB529	LB529	Mdc
Gabapentin	Gabapentin	Npmsn
–	–	Z
Kvantitativno	kvantitativno	Rgp
5,08	5,08	Mdc
1.117,60	1.117,60	Mdc
LB530	LB530	Mdc
Lamotrigin	Lamotrigin	Npmsn
–	–	Z
kvantitativno	kvantitativno	Rgp
4,86	4,86	Mdc
1.069,20	1.069,20	Mdc
LB531	LB531	Mdc
Levetiracetam	Levetiracetam	Npmsan
–	–	Z
kvantitativno	kvantitativno	Rgp
4,89	4,89	Mdc
1.075,80	1.075,80	Mdc
LB532	LB532	Npmsn
Pregabalin	Pregabalin	Npmsn
-	-	Z
kvantitativno	kvantitativno	Rgp
5,08	5,08	Mdc
1.117,60	1.117,60	Mdc
LB533	LB533	Mdc
Okskarbazepin	Okskarbazepin	Npmsn
–	–	Z
kvantitativno	kvantitativno	Rgp
4,49	4,49	Mdc
987,80	987,80	Mdc
LB534	LB534	Mdc
Vigabatrin	Vigabatrin	Npmsn
–	–	Z
kvantitativno	kvantitativno	Rgp
5,14	5,14	Mdc
1.130,80	1.130,80	Mdc
LB535	LB535	Mdc
Risperidon	Risperidon	Xf
/	/	Z
9-OH	9-oh	Agpmsny
risperidon	risperidon	Ncmsn
5,14	5,14	Mdc
1.130,80	1.130,80	Mdc
LB536	lb536	Agpmsny
Metabolički	metabolički	Agpmsny
fenotip	fenotip	Ncmsn
lijekova	lijek	Ncmpg
2,84	2,84	Mdc
624,80	624,80	Mdc
LB537	LB537	Mdc
Klozapin-kvantitativno	klozapin-kvantitativan	Agpnsny
4,39	4,39	Mdc
965,80	965,80	Mdc
LB538	LB538	Mdc
Kvetiapin-kvantitativno	kvetiapin-kvantitativan	Agpnsny
4,70	4,70	Mdc
1.034,00	1.034,00	Mdc
LB539	LB539	Mdc
Olanzapin-kvantitativno	olanzapin-kvantitativan	Agpnsny
4,61	4,61	Mdc
1.014,20	1.014,20	Mdc
LB540	LB540	Mdc
Topiramat	Topiramat	Npmsn
4,43	4,43	Mdc
974,60	974,60	Mdc
LB541	lb541	Agpmpny
Lijekovi	lijek	Ncmpn
HPLC	HPLC	Npmsn
4,49	4,49	Mdc
987,80	987,80	Mdc
LB542	LB542	Mdc
Opijati	opijati	Vmn
–	–	Z
potvrda	potvrda	Ncfsn
–	–	Z
kvantitativno	kvantitativan	Agpnsny
(	(	Z
Opijati	opijati	Vmn
)	)	Z
15,79	15,79	Mdc
3.473,80	3.473,80	Mdc
LB543	LB543	Mdc
U	u	Sl
–	a	Ncfsl
Buprenorfin	Buprenorfin	Npmsn
15,79	15,79	Mdc
3.473,80	3.473,80	Mdc
LB544	LB544	Pi-fsn
Procjena	procjena	Ncfsn
glomerularne	glomerularan	Agpfsgy
filtracije	filtracija	Ncfsg
(	(	Z
računski	računski	Agpmsny
)	)	Z
0,19	0,19	Mdc
41,80	41,80	Mdc
LB545	lb545	Agpmsny
Standardni	standardan	Agpmsny
klirens	klirens	Ncmsn
endogenog	endogen	Agpmsgy
kreatinina	kreatinin	Ncmsg
(	(	Z
Kreatinin	kreatinin	Ncmsn
–	–	Z
serum	serum	Ncmsn
,	,	Z
Kreatinin	kreatinin	Ncmsn
–	–	Z
mokraća	mokraća	Ncfsn
)	)	Z
0,54	0,54	Mdc
118,80	118,80	Mdc
LB546	lb546	Agpmsny
Klirens	klirens	Ncmsn
endogenog	endogen	Agpmsgy
kreatinina	kreatinin	Ncmsg
–	–	Z
računski	računski	Agpmsny
(	(	Z
Klirens	klirens	Ncmsn
kreatinina	kreatinin	Ncmsg
)	)	Z
0,23	0,23	Mdc
50,60	50,60	Mdc
LB547	LB547	Mdc
Tubularna	tubularni	Agpfsny
reapsorpcija	reapsorpcija	Ncfsn
fosfata	fosfat	Ncmsg
(	(	Z
Anorganski	anorganski	Agpmpny
fosfati	fosfat	Ncmpn
–	–	Z
mokraća	mokraća	Ncfsn
,	,	Z
Kreatinin	kreatinin	Ncmsn
–	–	Z
mokraća	mokraća	Ncfsn
)	)	Z
0,19	0,19	Mdc
41,80	41,80	Mdc
LB548	lb548	Agpmsny
Omjer	omjer	Ncmsn
albumin	albumin	Ncmsn
/	/	Z
kreatinin	kreatinin	Ncmsn
0,16	0,16	Mdc
35,20	35,20	Mdc
LB549	lb549	Agpmsny
Test	test	Ncmsn
opterećenja	opterećenje	Ncnsg
s	sa	Si
amonij-kloridom	amonij-klorid	Npmsi
–	–	Z
Pokus	pokus	Ncmsn
acidifikacije	acidifikacija	Ncfsg
(	(	Z
Amonijak	amonijak	Ncmsn
–	–	Z
mokraća	mokraća	Ncfsn
,	,	Z
Titrabilni	titrabilan	Agpmsny
aciditet	aciditet	Ncmsn
,	,	Z
pH	PH	Npmsn
)	)	Z
0,37	0,37	Mdc
81,40	81,40	Mdc
LB550	lb550	Agpmsny
Test	test	Ncmsn
opterećenja	opterećenje	Ncnsg
s	sa	Si
desferioksaminom	desferioksamin	Ncmsi
0,65	0,65	Mdc
143,00	143,00	Mdc
LB551	lb55i	Agpnsny
Željezo	željezo	Ncnsn
–	–	Z
mokraća	mokraća	Ncfsn
0,34	0,34	Mdc
74,80	74,80	Mdc
LB552	LB552	Mdc
Test	test	Ncmsn
apsorpcije	apsorpcija	Ncfsg
D-ksiloze	d-ksiloza	Ncfsg
(	(	Z
Ksiloza	Ksiloza	Npfsn
–	–	Z
plazma	plazma	Ncfsn
,	,	Z
Ksiloza	Ksiloza	Npfsn
–	–	Z
djeca	dijete	Ncnpn
–	–	Z
mokraća	mokraća	Ncfsn
,	,	Z
Ksiloza	Ksiloza	Npfsn
–	–	Z
odrasli	odrastao	Agpmpny
–	–	Z
mokraća	mokraća	Ncfsn
)	)	Z
1,53	1,53	Mdc
336,60	336,60	Mdc
LB553	lb553	Agpmsny
Test	test	Ncmsn
oralne	oralan	Agpfsgy
podnošljivosti	podnošljivost	Ncfsg
glukoze	glukoza	Ncfsg
0,67	0,67	Mdc
147,40	147,40	Mdc
LB554	LB554	Mdc
Test	test	Ncmsn
tolerancije	tolerancija	Ncfsg
laktoze	laktoza	Ncfsg
1,00	1,00	Mdc
220,00	220,00	Mdc
LB555	lb555	Agpmsny
Test	test	Ncmsn
opterećenja	opterećenje	Ncnsg
s	sa	Si
fenilpropionskom	fenilpropionski	Agpfsiy
kiselinom	kiselina	Ncfsi
11,27	11,27	Mdc
2.479,40	2.479,40	Mdc
LB556	LB556	Mdc
Test	test	Ncmsn
opterećenja	opterećenje	Ncnsg
alopurinolom	alopurinol	Ncmsi
13,09	13,09	Mdc
2.879,80	2.879,80	Mdc
LB557	lb557	Agpmsny
Melanin	melanin	Ncmsn
–	–	Z
probiranje	probiranje	Ncnsa
0,21	0,21	Mdc
46,20	46,20	Mdc
LB558	lb558	Agpmsny
Sediment	sediment	Ncmsn
–	–	Z
mikroskopski	mikroskopski	Agpmsny
pregled	pregled	Ncmsn
mokraće	mokraća	Ncfsg
Leukociti	leukocit	Ncmpn
,	,	Z
Eritrociti	eritrocit	Ncmpn
,	,	Z
Stanice	stanica	Ncfpn
pločastog	pločast	Agpmsgy
epitela	epitel	Ncmsg
,	,	Z
Male	mali	Agpfsgy
epitelne	epitelni	Agpfsgy
stanice	stanica	Ncfsg
,	,	Z
Hijalini	hijalin	Aspmpny
cilindri	cilindar	Ncmpn
,	,	Z
Nehijalini	nehijalin	Aspmpny
cilindri	cilindar	Ncmpn
,	,	Z
Bakterije	bakterija	Ncfpn
,	,	Z
Gljivice	gljivica	Ncfpn
,	,	Z
Sluz	Sluz	Npmsn
,	,	Z
Kristali	kristal	Ncmpn
,	,	Z
Soli	Soli	Npmsn
0,34	0,34	Mdc
74,80	74,80	Mdc
LB559	LB559	Mdc
Pregled	pregled	Ncmsn
mokraće	mokraća	Ncfsg
–	–	Z
broj	broj	Ncmsn
stanica	stanica	Ncfpg
u	u	Sa
FR	FR	Npmsan

