0,25	0,25	Mdc
15.937,50	15.937,50	Mdc
N05B	n05b	Ncfpg
Ovarijektomija	Ovarijektomi	Npmsg
i	i	Cc
složeni	složiti	Appmpny
postupci	postupak	Ncmpn
na	na	Sl
jajovodu	jajovod	Ncmsl
zbog	zbog	Sg
nemalignih	nemaligan	Agpmpgy
uzroka	uzrok	Ncmpg
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,75	0,75	Mdc
14.062,50	14.062,50	Mdc
N06Z	n06z	Agpmpny
Rekonstrukcijski	rekonstrukcijski	Agpmpny
postupci	postupak	Ncmpn
na	na	Sl
ženskom	ženski	Agpmsly
spolnom	spolan	Agpmsly
sustavu	sustav	Ncmsl
0,87	0,87	Mdc
16.312,50	16.312,50	Mdc
N07Z	N07Z	Pd-mpn
Ostali	ostali	Agpmpny
postupci	postupak	Ncmpn
na	na	Sl
maternici	maternica	Ncfsl
i	i	Cc
adneksima	adneks	Ncmpl
zbog	zbog	Sg
nemalignih	nemaligan	Agpmpgy
uzroka	uzrok	Ncmpg
0,5	0,5	Mdc
9.375,00	9.375,00	Mdc
N08Z	n08z	Agpmsny
Endoskopski	endoskopski	Agpmsny
i	i	Cc
laparoskopski	laparoskopski	Agpmpny
postupci	postupak	Ncmpn
na	na	Sl
ženskom	ženski	Agpmsly
spolnom	spolan	Agpmsly
sustavu	sustav	Ncmsl
0,55	0,55	Mdc
10.312,50	10.312,50	Mdc
N09Z	N09Z	Sg
Konizacija	Konizaci	Npmsg
,	,	Z
postupci	postupak	Ncmpn
na	na	Sl
rodnici	rodnica	Ncfsl
,	,	Z
grliću	Grlić	Ncmsl
maternice	maternica	Ncfsg
i	i	Cc
stidnici	stidnica	Ncfsl
0,23	0,23	Mdc
4.312,50	4.312,50	Mdc
N10Z	N10Z	Sa
Dijagnostička	dijagnostički	Agpfsny
kiretaža	kiretaža	Ncfsn
ili	ili	Cc
dijagnostička	dijagnostički	Agpfsny
histeroskopija	histeroskopija	Ncfsn
0,1	0,1	Mdc
1.875,00	1.875,00	Mdc
N11A	n11	Ncmpg
Ostali	ostali	Agpmpny
operativni	operativan	Agpmpny
postupci	postupak	Ncmpn
na	na	Sl
ženskom	ženski	Agpmsly
spolnom	spolan	Agpmsly
sustavu	sustav	Ncmsl
,	,	Z
dob	dob	Ncfsn
>	>	Z
64	64	Mdc
godine	godina	Ncfsg
,	,	Z
ili	ili	Cc
s	sa	Si
malignom	maligan	Agpfsiy
bolesti	bolest	Ncfsi
,	,	Z
ili	ili	Cc
s	sa	Si
KK		Npmsi
2,63	2,63	Mdc
49.312,50	49.312,50	Mdc
N11B	N11B	Pd-mpn
Ostali	ostali	Agpmpny
operativni	operativan	Agpmpny
postupci	postupak	Ncmpn
na	na	Sl
ženskom	ženski	Agpmsly
spolnom	spolan	Agpmsly
sustavu	sustav	Ncmsl
,	,	Z
dob	dob	Ncfsn
<	<	Z
65	65	Mdc
godina	godina	Ncfpg
,	,	Z
bez	bez	Sg
maligne	maligan	Agpfsgy
bolesti	bolest	Ncfsg
,	,	Z
bez	bez	Sg
KK	kk	Rgp
0,46	0,46	Mdc
8.625,00	8.625,00	Mdc
N60A	N60A	Sa
Maligna	maligan	Agpfsny
bolest	bolest	Ncfsn
ženskog	ženski	Agpmsgy
spolnog	spolan	Agpmsgy
sustava	sustav	Ncmsg
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
1	1	Mdc
18.750,00	18.750,00	Mdc
N60B	N60B	Y
Maligna	maligan	Agpfsny
bolest	bolest	Ncfsn
ženskog	ženski	Agpmsgy
spolnog	spolan	Agpmsgy
sustava	sustav	Ncmsg
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,56	0,56	Mdc
10.500,00	10.500,00	Mdc
N61Z	N61Z	Sg
Infekcije	infekcija	Ncfsg
ženskog	ženski	Agpmsgy
spolnog	spolan	Agpmsgy
sustava	sustav	Ncmsg
0,43	0,43	Mdc
8.062,50	8.062,50	Mdc
N62A	N62	Npmsg
Menstruacijski	menstruacijski	Agpmsny
i	i	Cc
drugi	drugi	Mlompn
poremećaji	poremećaj	Ncmpn
ženskog	ženski	Agpmsgy
spolnog	spolan	Agpmsgy
sustava	sustav	Ncmsg
s	sa	Si
KK		Ncmsi
0,56	0,56	Mdc
10.500,00	10.500,00	Mdc
N62B	N62	Npmpg
Menstruacijski	menstruacijski	Agpmsny
i	i	Cc
drugi	drugi	Mlompn
poremećaji	poremećaj	Ncmpn
ženskog	ženski	Agpmsgy
spolnog	spolan	Agpmsgy
sustava	sustav	Ncmsg
bez	bez	Sg
KK	K	Npmsg
0,19	0,19	Mdc
3.562,50	3.562,50	Mdc
O01A	o01a	Mlomsan
Porođaj	porođaj	Ncmsan
carskim	carski	Agpmsiy
rezom	rez	Ncmsi
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpmsiy
KK		Ncmsi
2,34	2,34	Mdc
43.875,00	43.875,00	Mdc
O01B	o01b	Mlomsan
Porođaj	porođaj	Ncmsan
carskim	carski	Agpmsiy
rezom	rez	Ncmsi
s	sa	Si
teškim	težak	Agpmpiy
KK	k	Ncmpi
1,09	1,09	Mdc
20.437,50	20.437,50	Mdc
O01C	o01c	Mlomsan
Porođaj	porođaj	Ncmsan
carskim	carski	Agpmsiy
rezom	rez	Ncmsi
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,89	0,89	Mdc
16.687,50	16.687,50	Mdc
O02A	o02a	Agpmsny
Vaginalni	vaginalan	Agpmsny
porođaj	porođaj	Ncmsn
s	sa	Si
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
0,73	0,73	Mdc
13.687,50	13.687,50	Mdc
O02B	o02b	Agpmsny
Vaginalni	vaginalan	Agpmsny
porođaj	porođaj	Ncmsn
s	sa	Si
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,69	0,69	Mdc
12.937,50	12.937,50	Mdc
O03Z	o03z	Ncfpg
Ektopična	ektopičan	Agpfsny
trudnoća	trudnoća	Ncfsn
0,84	0,84	Mdc
15.750,00	15.750,00	Mdc
O04Z	O04Z	Sa
Razdoblje	razdoblje	Ncnsa
poslije	poslije	Sg
porođaja	porođaj	Ncmsg
i	i	Cc
poslije	poslije	Sg
pobačaja	pobačaj	Ncmsg
s	sa	Si
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
0,31	0,31	Mdc
5.812,50	5.812,50	Mdc
O05Z	O05Z	Sa
Pobačaj	pobačaj	Ncmsan
s	sa	Si
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
0,11	0,11	Mdc
2.062,50	2.062,50	Mdc
O60A	o60a	Agpmsny
Vaginalni	vaginalan	Agpmsny
porođaj	porođaj	Ncmsn
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
0,56	0,56	Mdc
10.500,00	10.500,00	Mdc
O60B	o60b	Agpmsny
Vaginalni	vaginalan	Agpmsny
porođaj	porođaj	Ncmsn
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,43	0,43	Mdc
8.062,50	8.062,50	Mdc
O60C	o60c	Agpmsny
Jednoplodni	jednoplodan	Agpmsny
nekomplicirani	nekompliciran	Agpmsny
vaginalni	vaginalan	Agpmsny
porođaj	porođaj	Ncmsn
bez	bez	Sg
drugih	drugi	Mlonpg
stanja	stanje	Ncnpg
0,3	0,3	Mdc
5.625,00	5.625,00	Mdc
O61Z	O61Z	Sa
Razdoblje	razdoblje	Ncnsa
poslije	poslije	Sg
porođaja	porođaj	Ncmsg
i	i	Cc
poslije	poslije	Sg
pobačaja	pobačaj	Ncmsg
bez	bez	Sg
operativnog	operativan	Agpmsgy
postupka	postupak	Ncmsg
0,26	0,26	Mdc
4.875,00	4.875,00	Mdc
O63Z	O63Z	Sa
Pobačaj	pobačaj	Ncmsan
bez	bez	Sg
operativnog	operativan	Agpmsgy
postupka	postupak	Ncmsg
0,17	0,17	Mdc
3.187,50	3.187,50	Mdc
O64A	O64	Npmsg
Lažni	lažan	Agpmpny
trudovi	trud	Ncmpn
prije	prije	Sg
37	37	Mdc
,	,	Z
tjedna	tjedan	Ncmsg
ili	ili	Cc
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpmsiy
KK		Ncmsi
0,19	0,19	Mdc
3.562,50	3.562,50	Mdc
O64B	O64B	Pd-mpn
Lažni	lažan	Agpmpny
trudovi	trud	Ncmpn
nakon	nakon	Sg
37	37	Mdc
,	,	Z
tjedna	tjedan	Ncmsg
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpmpgy
KK	k	Ncmpg
0,15	0,15	Mdc
2.812,50	2.812,50	Mdc
O66A	o66	Ncmpg
Antenatalni	Antenatalni	Npmsn
ili	ili	Cc
drugi	drugi	Mlomsan
opstetrički	opstetrički	Agpmsayn
prijam	prijam	Ncmsan
0,3	0,3	Mdc
5.625,00	5.625,00	Mdc
O66B	O66B	Y
Antenatalni	Antenatalni	Npmsn
ili	ili	Cc
drugi	drugi	Mlomsan
opstetrički	opstetrički	Agpmsayn
prijam	prijam	Ncmsan
,	,	Z
isti	isti	Agpmsayn
dan	dan	Ncmsan
0,19	0,19	Mdc
3.562,50	3.562,50	Mdc
P01Z	p01i	Agpnsny
Novorođenče	novorođenče	Ncnsn
,	,	Z
smrtni	smrtan	Agpmsayn
ishod	ishod	Ncmsan
ili	ili	Cc
premještaj	premještaj	Ncmsan
u	u	Sa
drugu	drugi	Mlofsa
ustanovu	ustanova	Ncfsa
za	za	Sa
akutnu	akutan	Agpfsay
skrb	skrb	Ncfsa
,	,	Z
boravak	boravak	Ncmsan
<	<	Z
5	5	Mdc
dana	dan	Ncmpg
,	,	Z
sa	sa	Si
značajnim	značajan	Agpmsiy
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
4,43	4,43	Mdc
83.062,50	83.062,50	Mdc
P02Z	p02z	Agpmsny
Kardiotorakalni	kardiotorakalan	Agpmsny
/	/	Z
krvožilni	krvožilni	Agpmpny
postupci	postupak	Ncmpn
u	u	Sl
novorođenčeta	novorođenče	Ncmsl
8,74	8,74	Mdc
163.875,00	163.875,00	Mdc
P03Z	p03i	Agpnsny
Novorođenče	novorođenče	Ncnsn
,	,	Z
masa	masa	Ncfsn
pri	pri	Sl
prijamu	prijam	Ncmsl
1000	1000	Mdc
-	-	Z
1499	1499	Mdc
g	g	Y
,	,	Z
sa	sa	Si
značajnim	značajan	Agpmsiy
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
13,61	13,61	Mdc
255.187,50	255.187,50	Mdc
P04Z	p04i	Agpnsny
Novorođenče	novorođenče	Ncnsn
,	,	Z
masa	masa	Ncfsn
pri	pri	Sl
prijamu	prijam	Ncmsl
1500	1500	Mdc
-	-	Z
1999	1999	Mdc
g	g	Y
,	,	Z
sa	sa	Si
značajnim	značajan	Agpmsiy
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
4,89	4,89	Mdc
91.687,50	91.687,50	Mdc
P05Z	p05i	Agpnsny
Novorođenče	novorođenče	Ncnsn
,	,	Z
masa	masa	Ncfsn
pri	pri	Sl
prijamu	prijam	Ncmsl
2000	2000	Mdc
-	-	Z
2499	2499	Mdc
g	g	Y
,	,	Z
sa	sa	Si
značajnim	značajan	Agpmsiy
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
3,61	3,61	Mdc
67.687,50	67.687,50	Mdc
P06A	p06i	Agpnsny
Novorođenče	novorođenče	Ncnsn
,	,	Z
masa	masa	Ncfsn
pri	pri	Sl
prijamu	prijam	Ncmsl
>	>	Z
2499	2499	Mdc
g	g	Y
,	,	Z
sa	sa	Si
značajnim	značajan	Agpmsiy
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
i	i	Cc
s	sa	Si
višestrukim	višestruk	Agpfpiy
velikim	velik	Agpfpiy
poteškoćama	poteškoća	Ncfpi
3,76	3,76	Mdc
70.500,00	70.500,00	Mdc
P06B	p06i	Agpnsny
Novorođenče	novorođenče	Ncnsn
,	,	Z
masa	masa	Ncfsn
pri	pri	Sl
prijamu	prijam	Ncmsl
>	>	Z
2499	2499	Mdc
g	g	Y
,	,	Z
sa	sa	Si
značajnim	značajan	Agpmsiy
operativnim	operativan	Agpmsiy
postupkom	postupak	Ncmsi
,	,	Z
bez	bez	Sg
višestrukih	višestruk	Agpfpgy
velikih	velik	Agpfpgy
poteškoća	poteškoća	Ncfpg
1,43	1,43	Mdc
26.812,50	26.812,50	Mdc
P60A	p60i	Agpnsny
Novorođenče	novorođenče	Ncnsn
,	,	Z
umrlo	umrlo	Rgp
ili	ili	Cc
premješteno	premjestiti	Appnsny
u	u	Sa
drugu	drugi	Mlofsa
ustanovu	ustanova	Ncfsa
za	za	Sa
akutnu	akutan	Agpfsay
skrb	skrb	Ncfsa
<	<	Z
5	5	Mdc
dana	dan	Ncmpg
od	od	Sg
porođaja	porođaj	Ncmsg
,	,	Z
bez	bez	Sg
značajnog	značajan	Agpmsgy
operativnog	operativan	Agpmsgy
postupka	postupak	Ncmsg

