0,26	0,26	Mdc
,	,	Z
dob	dob	Ncfsn
>	>	Z
54	54	Mdc
godine	godina	Ncfsg
,	,	Z
ili	ili	Cc
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
0,68	0,68	Mdc
12.750,00	12.750,00	Mdc
T61B	t61i	Agpfpny
Postoperativne	postoperativni	Agpfpny
i	i	Cc
posttraumatske	posttraumatski	Agpfsgy
infekcije	infekcija	Ncfsg
,	,	Z
dob	dob	Ncfsn
<	<	Z
55	55	Mdc
godina	godina	Ncfpg
bez	bez	Sg
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,47	0,47	Mdc
8.812,50	8.812,50	Mdc
T62A	t62i	Agpfsny
Vrućica	vrućica	Ncfsn
nepoznatog	nepoznat	Agpmsgy
uzroka	uzrok	Ncmsg
s	sa	Si
KK		Npmsi
0,76	0,76	Mdc
14.250,00	14.250,00	Mdc
T62B	T62B	Pi-fsn
Vrućica	vrućica	Ncfsn
nepoznatog	nepoznat	Agpmsgy
uzroka	uzrok	Ncmsg
bez	bez	Sg
KK	K	Npmsg
0,54	0,54	Mdc
10.125,00	10.125,00	Mdc
T63A	T63A	Sa
Virusna	virusni	Agpfsny
bolest	bolest	Ncfsn
,	,	Z
dob	dob	Ncfsn
>	>	Z
59	59	Mdc
godina	godina	Ncfpg
,	,	Z
ili	ili	Cc
s	sa	Si
KK		Npmsi
0,55	0,55	Mdc
10.312,50	10.312,50	Mdc
T63B	T63B	Sa
Virusna	virusni	Agpfsny
bolest	bolest	Ncfsn
,	,	Z
dob	dob	Ncfsn
<	<	Z
60	60	Mdc
godina	godina	Ncfpg
bez	bez	Sg
KK	K	Npmsg
0,35	0,35	Mdc
6.562,50	6.562,50	Mdc
T64A	t64i	Agpfpny
Ostale	ostali	Agpfpny
zarazne	zarazan	Agpfpny
i	i	Cc
parazitske	parazitski	Agpfpay
bolesti	bolest	Ncfpa
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
0,8	0,8	Mdc
15.000,00	15.000,00	Mdc
T64B	t64i	Agpfpny
Ostale	ostali	Agpfpny
zarazne	zarazan	Agpfpny
i	i	Cc
parazitske	parazitski	Agpfpay
bolesti	bolest	Ncfpa
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,53	0,53	Mdc
9.937,50	9.937,50	Mdc
U40Z	u40i	Agpnsny
Liječenje	liječenje	Ncnsn
mentalnog	mentalan	Agpnsgy
zdravlja	zdravlje	Ncnsg
,	,	Z
isti	isti	Agpmsayn
dan	dan	Ncmsan
,	,	Z
s	sa	Si
elektrokonvulzijskom	elektrokonvulzijski	Agpfsiy
terapijom	terapija	Ncfsi
0,11	0,11	Mdc
2.062,50	2.062,50	Mdc
U60Z	u60i	Agpnsny
Liječenje	liječenje	Ncnsn
mentalnog	mentalan	Agpnsgy
zdravlja	zdravlje	Ncnsg
,	,	Z
isti	isti	Agpmsayn
dan	dan	Ncmsan
,	,	Z
bez	bez	Sg
elektrokonvulzijske	elektrokonvulzijski	Agpfsgy
terapije	terapija	Ncfsg
0,08	0,08	Mdc
1.500,00	1.500,00	Mdc
U61A	U61	Npmsg
Shizofreni	shizofren	Agpmpny
poremećaji	poremećaj	Ncmpn
-	-	Z
prisilno	prisilan	Agpnsny
liječenje	liječenje	Ncnsn
0,7	0,7	Mdc
13.125,00	13.125,00	Mdc
U61B	U61B	Pd-mpn
Shizofreni	shizofren	Agpmpny
poremećaji	poremećaj	Ncmpn
-	-	Z
liječenje	liječenje	Ncnsn
vlastitom	vlastit	Agpfsiy
voljom	volja	Ncfsi
0,48	0,48	Mdc
9.000,00	9.000,00	Mdc
U62A	u62i	Agpfsny
Paranoja	paranoja	Ncfsn
i	i	Cc
akutni	akutan	Agpmsny
psihotični	psihotičan	Agpmsny
poremećaj	poremećaj	Ncmsn
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
ili	ili	Cc
prisilno	prisilan	Agpnsay
liječenje	liječenje	Ncnsa
0,89	0,89	Mdc
16.687,50	16.687,50	Mdc
U62B	U62B	Pi-fsn
Paranoja	paranoja	Ncfsn
i	i	Cc
akutni	akutan	Agpmsny
psihotični	psihotičan	Agpmsny
poremećaj	poremećaj	Ncmsn
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,54	0,54	Mdc
10.125,00	10.125,00	Mdc
U63A	u63	Ncmpg
Veliki	velik	Agpmpny
afektivni	afektivan	Agpmpny
poremećaji	poremećaj	Ncmpn
,	,	Z
dob	dob	Ncfsn
>	>	Z
69	69	Mdc
godina	godina	Ncfpg
,	,	Z
ili	ili	Cc
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
0,78	0,78	Mdc
14.625,00	14.625,00	Mdc
U63B	U63B	Mdo
Veliki	velik	Agpmpny
afektivni	afektivan	Agpmpny
poremećaji	poremećaj	Ncmpn
,	,	Z
dob	dob	Ncfsn
<	<	Z
70	70	Mdc
godina	godina	Ncfpg
,	,	Z
bez	bez	Sg
vrlo	vrlo	Rgp
teških	težak	Agpfpgy
ili	ili	Cc
teških	težak	Agpmpgy
KK	k	Ncmpg
0,56	0,56	Mdc
10.500,00	10.500,00	Mdc
U64Z	U64Z	Pd-mpn
Ostali	ostali	Agpmpny
afektivni	afektivan	Agpmpny
i	i	Cc
somatoformni	somatoformni	Agpmpny
poremećaji	poremećaj	Ncmpn
0,54	0,54	Mdc
10.125,00	10.125,00	Mdc
U65Z	U65Z	Pd-mpn
Anksiozni	anksiozan	Agpmpny
poremećaji	poremećaj	Ncmpn
0,46	0,46	Mdc
8.625,00	8.625,00	Mdc
U66Z	U66Z	Pd-mpn
Poremećaji	poremećaj	Ncmpn
hranjenja	hranjenje	Ncnsg
i	i	Cc
opsesivno-kompulzivni	opsesivno-kompulzivan	Agpmpny
poremećaji	poremećaj	Ncmpn
0,76	0,76	Mdc
14.250,00	14.250,00	Mdc
U67Z	u67z	Agpmpny
Poremećaji	poremećaj	Ncmpn
osobnosti	osobnost	Ncfsg
i	i	Cc
akutne	akutan	Agpfsgy
reakcije	reakcija	Ncfsg
0,48	0,48	Mdc
9.000,00	9.000,00	Mdc
U68Z	U68Z	Pd-mpn
Mentalni	mentalan	Agpmpny
poremećaji	poremećaj	Ncmpn
u	u	Sl
dječjoj	dječji	Agpfsly
dobi	doba	Ncfsl
0,44	0,44	Mdc
8.250,00	8.250,00	Mdc
V60A	v60i	Agpfsny
Intoksikacija	intoksikacija	Ncfsn
alkoholom	alkohol	Ncmsi
i	i	Cc
sustezanje	sustezanje	Ncnsa
s	sa	Si
KK		Npmsi
0,4	0,4	Mdc
7.500,00	7.500,00	Mdc
V60B	v60	Agpfpgy
Intoksikacija	intoksikacija	Ncfpg
alkoholom	alkohol	Ncmsi
i	i	Cc
sustezanje	sustezanje	Ncnsa
bez	bez	Sg
KK	ki	Agpfsgy
0,16	0,16	Mdc
3.000,00	3.000,00	Mdc
V61Z	V61Z	Pi-fsn
Intoksikacija	intoksikacija	Ncfsn
lijekovima	lijek	Ncmpi
(	(	Z
drogama	droga	Ncfpi
)	)	Z
i	i	Cc
sustezanje	sustezanje	Ncnsa
0,69	0,69	Mdc
12.937,50	12.937,50	Mdc
V62A	v62a	Agpmpny
Poremećaji	poremećaj	Ncmpn
zbog	zbog	Sg
primjene	primjena	Ncfsg
alkohola	alkohol	Ncmsg
i	i	Cc
ovisnost	ovisnost	Ncfsn
o	o	Sl
njemu	on	Pp3msl
0,49	0,49	Mdc
9.187,50	9.187,50	Mdc
V62B	v62b	Agpmsny
Poremećaj	poremećaj	Ncmsn
zbog	zbog	Sg
primjene	primjena	Ncfsg
alkohola	alkohol	Ncmsg
i	i	Cc
ovisnost	ovisnost	Ncfsn
o	o	Sl
njemu	on	Pp3msl
,	,	Z
isti	isti	Agpmsayn
dan	dan	Ncmsan
0,08	0,08	Mdc
1.500,00	1.500,00	Mdc
V63A	v63a	Agpmpny
Poremećaji	poremećaj	Ncmpn
zbog	zbog	Sg
primjene	primjena	Ncfsg
opioida	opioid	Ncmpg
i	i	Cc
ovisnost	ovisnost	Ncfsn
o	o	Sl
njima	oni	Pp3-pl
0,4	0,4	Mdc
7.500,00	7.500,00	Mdc
V63B	v63b	Agpmpny
Poremećaji	poremećaj	Ncmpn
zbog	zbog	Sg
primjene	primjena	Ncfsg
opioida	opioid	Ncmpg
i	i	Cc
ovisnost	ovisnost	Ncfsn
o	o	Sl
njima	oni	Pp3-pl
,	,	Z
liječenje	liječenje	Ncnsn
okončano	okončati	Appnsny
protivno	protivno	Rgp
savjetu	savjet	Ncmsl
liječnika	liječnik	Ncmpg
0,13	0,13	Mdc
2.437,50	2.437,50	Mdc
V64Z	v64z	Agpmpny
Poremećaji	poremećaj	Ncmpn
zbog	zbog	Sg
primjene	primjena	Ncfsg
drugih	drugi	Mlompg
lijekova	lijek	Ncmpg
(	(	Z
droga	droga	Ncfpg
)	)	Z
i	i	Cc
ovisnost	ovisnost	Ncfsn
o	o	Sl
njima	oni	Pp3-pl
0,4	0,4	Mdc
7.500,00	7.500,00	Mdc
W01Z	w01z	Agpmpny
Postupci	postupak	Ncmpn
ventilacije	ventilacija	Ncfsg
i	i	Cc
kraniotomije	kraniotomija	Ncfsg
zbog	zbog	Sg
višestruke	višestruk	Agpfsgy
značajne	značajan	Agpfsgy
traume	trauma	Ncfsg
5,83	5,83	Mdc
109.312,50	109.312,50	Mdc
W02Z	w02z	Agpmpny
Postupci	postupak	Ncmpn
na	na	Sl
kuku	kuk	Ncmsl
,	,	Z
femuru	femur	Ncmsl
i	i	Cc
okrajinama	okrajina	Ncfpl
zbog	zbog	Sg
višestruke	višestruk	Agpfsgy
značajne	značajan	Agpfsgy
traume	trauma	Ncfsg
,	,	Z
uključujući	uključivati	Rr
primjenu	primjena	Ncfsa
umetaka	umetak	Ncmpg
2,8	2,8	Mdc
52.500,00	52.500,00	Mdc
W03Z	w03z	Agpmpny
Postupci	postupak	Ncmpn
na	na	Sl
abdomenu	abdomen	Ncmsl
zbog	zbog	Sg
višestruke	višestruk	Agpfsgy
značajne	značajan	Agpfsgy
traume	trauma	Ncfsg
2,31	2,31	Mdc
43.312,50	43.312,50	Mdc
W04Z	W04Z	Pd-mpn
Ostali	ostali	Agpmpny
postupci	postupak	Ncmpn
zbog	zbog	Sg
višestruke	višestruk	Agpfsgy
značajne	značajan	Agpfsgy
traume	trauma	Ncfsg
2,7	2,7	Mdc
50.625,00	50.625,00	Mdc
W60Z	W60Z	Sa
Višestruka	višestruk	Agpfsny
trauma	trauma	Ncfsn
,	,	Z
smrtni	smrtan	Agpmsny
ishod	ishod	Ncmsn
ili	ili	Cc
premještaj	premještaj	Ncmsan
u	u	Sa
drugu	drugi	Mlofsa
ustanovu	ustanova	Ncfsa
za	za	Sa
akutnu	akutan	Agpfsay
skrb	skrb	Ncfsa
,	,	Z
boravak	boravak	Ncmsan
<	<	Z
5	5	Mdc
dana	dan	Ncmpg
0,96	0,96	Mdc
18.000,00	18.000,00	Mdc
W61Z	W61Z	Sa
Višestruka	višestruk	Agpfsny
trauma	trauma	Ncfsn
bez	bez	Sg
značajnih	značajan	Agpmpgy
postupaka	postupak	Ncmpg
0,99	0,99	Mdc
18.562,50	18.562,50	Mdc
X02Z	x02z	Agpmsny
Mikrovaskularni	mikrovaskularan	Agpmsny
prijenos	prijenos	Ncmsn
tkiva	tkivo	Ncnsg
ili	ili	Cc
presatka	presatak	Ncmsg
kože	koža	Ncfsg
zbog	zbog	Sg
ozljede	ozljeda	Ncfsg
šake	šaka	Ncfsg
0,82	0,82	Mdc
15.375,00	15.375,00	Mdc
X04A	X04A	Pd-mpn
Ostali	ostali	Agpmpny
postupci	postupak	Ncmpn
zbog	zbog	Sg
ozljede	ozljeda	Ncfsg
donje	donji	Agpfsgy
okrajine	okrajina	Ncfsg
,	,	Z
dob	dob	Ncfsn
>	>	Z
59	59	Mdc
godina	godina	Ncfpg
,	,	Z
ili	ili	Cc
s	sa	Si
KK		Npmsi
1,88	1,88	Mdc
35.250,00	35.250,00	Mdc
X04B	X04B	Pd-mpn
Ostali	ostali	Agpmpny
postupci	postupak	Ncmpn
zbog	zbog	Sg
ozljede	ozljeda	Ncfsg
donje	donji	Agpfsgy
okrajine	okrajina	Ncfsg
,	,	Z
dob	dob	Ncfsn
<	<	Z
60	60	Mdc
godina	godina	Ncfpg
bez	bez	Sg
KK	K	Npmsg
0,81	0,81	Mdc
15.187,50	15.187,50	Mdc
X05Z	X05Z	Pd-mpn
Ostali	ostali	Agpmpny
postupci	postupak	Ncmpn
zbog	zbog	Sg
ozljede	ozljeda	Ncfsg
šake	šaka	Ncfsg
0,6	0,6	Mdc
11.250,00	11.250,00	Mdc
X06A	X06A	Pd-mpn
Ostali	ostali	Agpmpny
postupci	postupak	Ncmpn
zbog	zbog	Sg
ostalih	ostali	Agpfpgy
ozljeda	ozljeda	Ncfpg
s	sa	Si
vrlo	vrlo	Rgp
teškim	težak	Agpfpiy
ili	ili	Cc
teškim	težak	Agpmpiy
KK	KK	Npmsan
1,6	1,6	Mdc
30.000,00	30.000,00	Mdc
X06B	X06B	Pd-mpn
Ostali	ostali	Agpmpny

