462,00	462,00	Mdc
respiratornog	respiratoran	Agpmsgy
sustava	sustav	Ncmsg
.	.	Z
2,07	2,07	Mdc
455,40	455,40	Mdc
LM003	LM003	Mdc
Bris	bris	Ncmsn
ždrijela	ždrijelo	Ncnsg
–	–	Z
nadzor	nadzor	Ncmsan
(	(	Z
ESBL	ESBL	Npmsn
,	,	Z
MRSA	mrs	Ncmsg
,	,	Z
VRE	vreti	Vmr3p
)	)	Z
Kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
1,03	1,03	Mdc
226,60	226,60	Mdc
LM004	lm004	Agpmsny
Bris	bris	Ncmsn
nosa	nos	Ncmsg
/	/	Z
nazofarinksa	nazofarinks	Ncmsg
–	–	Z
nadzor	nadzor	Ncmsan
(	(	Z
ESBL	ESBL	Npmsn
,	,	Z
MRSA	mrs	Ncmsg
,	,	Z
VRE	vreti	Vmr3p
)	)	Z
Kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
1,06	1,06	Mdc
233,20	233,20	Mdc
LM005	LM005	Pd-mpn
Svi	sav	Agpmpny
uzorci	uzorak	Ncmpn
na	na	Sa
VRE	vreti	Vmr3p
Kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
4,02	4,02	Mdc
884,40	884,40	Mdc
LM006	LM006	Mdc
Bris	bris	Ncmsn
nazofarinksa	nazofarinks	Ncmpg
na	na	Sl
B.	ba	Ncfsl
pertusis	pertusis	Agpfsny
Kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
1,15	1,15	Mdc
253,00	253,00	Mdc
LM007	LM007	Mdc
Bris	bris	Ncmsn
ždrijela	ždrijelo	Ncnsg
–	–	Z
aerobno	aerobno	Rgp
Bris	bris	Ncmsn
ždrijela	ždrijelo	Ncnsg
–		Agpfpgy
kultivacija	kultivacija	Ncfpg
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
0,92	0,92	Mdc
202,40	202,40	Mdc
LM008	LM008	Mdc
Bris	bris	Ncmsn
nosa	nos	Ncmsg
(	(	Z
kliconoštvo	kliconoštvo	Ncnsn
)	)	Z
–	–	Z
aerobno	aerobno	Rgp
bris	bris	Ncmsan
nosa	nos	Ncmsg
(	(	Z
kliconoštvo	kliconoštvo	Ncnsn
)	)	Z
–	–	Z
kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
1,00	1,00	Mdc
220,00	220,00	Mdc
LM009	lm009	Agpmsny
Urin	urin	Ncmsn
–	–	Z
aerobno	aerobno	Rgp
i	i	Cc
mikološki	mikološki	Agpmsny
Urin	urin	Ncmsn
srednji	srednji	Agpmsny
mlaz	mlaz	Ncmsn
–	–	Z
kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
0,92	0,92	Mdc
202,40	202,40	Mdc
LM010	lm010	Agpmsny
Urin	urin	Ncmsn
kateter	kateter	Ncmsn
–	–	Z
aerobno	aerobno	Rgp
i	i	Cc
mikološki	mikološki	Agpfsny
Kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
2,69	2,69	Mdc
591,80	591,80	Mdc
LM011	LM011	Mdc
Beta-HS	beta-hs	Agpmsny
B-screening	b-screenitan	Agpmsny
Bris	bris	Ncmsn
–	–	Z
aerobna	aeroban	Agpfsny
kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
1,00	1,00	Mdc
220,00	220,00	Mdc
LM012	LM012	Mdc
Ureaplasma	Ureaplasm	Npmsg
i	i	Cc
Mycoplasma	Mycoplasm	Npmsg
–	–	Z
bris	bris	Ncmsan
Bris	bris	Agpfsgy
uretre	uretra	Ncfsg
,	,	Z
cerviksa	cerviks	Ncmsg
,	,	Z
vagine	vagina	Ncfsg
,	,	Z
eksprimata	eksprimat	Ncmsg
prostate	prostata	Ncfsg
,	,	Z
ejakulata	ejakulat	Ncmsg
–	–	Z
Ureaplasma	Ureaplasm	Npmsg
i	i	Cc
Mycoplasma	Mycoplasm	Npmsg
(	(	Z
pozitivan-identifikacija	pozitivan-identifikacija	Ncfsn
i	i	Cc
antibiogram	antibiogram	Ncmsn
ili	ili	Cc
negativan	negativan	Agpmsnn
rezultat	rezultat	Ncmsn
)	)	Z
(	(	Z
komercijalni	komercijalan	Agpmsny
test	test	Ncmsn
)	)	Z
1,50	1,50	Mdc
330,00	330,00	Mdc
LM013	LM013	Mdc
Ureaplasma	Ureaplasm	Npmsg
i	i	Cc
Mycoplasma	Mycoplasm	Npmsg
–	–	Z
ejakulat	ejakulat	Ncmsn
Kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
1,01	1,01	Mdc
222,20	222,20	Mdc
LM014	lm014	Agpmsny
Bris	bris	Ncmsn
iz	iz	Sg
urogenitalnog	urogenitalni	Agpmsgy
sustava	sustav	Ncmsg
–	–	Z
aerobno	aerobno	Rgp
i	i	Cc
mikološki	mikološki	Agpmsayn
Bris	bris	Ncmsan
stidnice	stidnica	Ncfsg
,	,	Z
rodnice	rodnica	Ncfpa
,	,	Z
cerviksa	cerviks	Ncmsg
,	,	Z
uretre	uretra	Ncfsg
,	,	Z
glansa	glans	Ncmsg
penisa	penis	Ncmsg
eksprimata	eksprimat	Ncmsg
prostate	prostata	Ncfsg
,	,	Z
ejakulata	ejakulat	Ncmsg
(	(	Z
ovi	ovaj	Pd-mpn
uzorci	uzorak	Ncmpn
se	sebe	Px--sa
anaerobno	anaerobno	Rgp
ne	ne	Qz
kultiviraju	kultivirati	Vmr3p
izuzev	izuzev	Rgp
u	u	Sl
strogo	strogo	Rgp
specifičnim	specifičan	Agpmply
rijetkim	rijedak	Agpmply
slučajevima	slučaj	Ncmpl
)	)	Z
–	–	Z
kultivacija	kultivacija	Ncfsn
,	,	Z
identifikacija	identifikacija	Ncfsn
izolata	izolat	Ncmpg
,	,	Z
antibiogram	antibiogram	Ncmsn
1,00	1,00	Mdc
220,00	220,00	Mdc
LM015	LM015	Mdc
Urogenitalni	urogenitalni	Agpmpny
uzorci	uzorak	Ncmpn
–	–	Z
ispitivanje	ispitivanje	Ncnsa
osjetljivosti	osjetljivost	Ncfsg
–	–	Z
E	e	Y
test	test	Ncmsan
E-test	e-tesa	Ncfsg
za	za	Sa
klinički	klinički	Agpmsayn
značajni	značajan	Agpmsayn
izolat	izolat	Ncmsan
0,66	0,66	Mdc
145,20	145,20	Mdc
LM016	LM016	Mdc
Bris	bris	Ncmsn
cerviksa	cerviks	Ncmsg
/	/	Z
rektuma	rektum	Ncmsg
/	/	Z
vagine	vagina	Ncfsg
–	–	Z
na	na	Sa
listerije	listerija	Ncfpa
Kultivacija	kultivacija	Ncfsn
i	i	Cc
antibiogram	antibiogram	Ncmsn
1,94	1,94	Mdc
426,80	426,80	Mdc
LM017	LM017	Mdc
Chlamydia	Chlamydia	Npfsn
trachomatis	trachomatis	Agpfsny
–	–	Z
mikroskopija	mikroskopija	Ncfsn
Chlamydia	Chlamydia	Npfsn
trachomatis	trachomatis	Ncmsn
–	–	Z
IF	IF	Npmsn
(	(	Z
izravna	izravan	Agpfsny
imunofluorescencija	imunofluorescencija	Ncfsn
)	)	Z
2,06	2,06	Mdc
453,20	453,20	Mdc
LM018	LM018	Mdc
Chlamydia	Chlamydia	Npfsn
trachomatis	trachomatis	Agpfpgy
–		Agpfpgy
izolacija	izolacija	Ncfpg
Kultivacija	kultivacija	Ncfsn
i	i	Cc
antibiogram	antibiogram	Ncmsn
4,16	4,16	Mdc
915,20	915,20	Mdc
LM019	LM019	Mdc
Aspirat	Aspirat	Npmsn
–	–	Z
aerobno	aerobno	Rgp
,	,	Z
anaerobno	anaerobno	Rgp
i	i	Cc
mikološki	mikološka	Ncfsl
Aspirat	Aspirat	Npmsn
pleuralnog	pleuralni	Agpmsgy
izljeva	izljev	Ncmsg
,	,	Z
ascitesa	ascites	Ncmpg
,	,	Z
zglobova	zglob	Ncmpg
(	(	Z
svih	sav	Agpmpgy
tekućih	tekući	Agpmpgy
primarno	primarno	Rgp
sterilnih	sterilan	Agpmpgy
uzoraka	uzorak	Ncmpg
)	)	Z
–	–	Z
kultivacija	kultivacija	Ncfsn
2,98	2,98	Mdc
655,60	655,60	Mdc
LM020	lm020	Agpmsny
Izljev	izljev	Ncmsn
–	–	Z
aerobno	aerobno	Rgp
,	,	Z
anaerobno	anaerobno	Rgp
i	i	Cc
mikološki	mikološka	Ncfsl
Ascites	ascites	Ncmsn
,	,	Z
pleuralni	pleuralni	Agpmsayn
izljev	izljev	Ncmsan
,	,	Z
perikardni	perikardan	Agpmsayn
izljev	izljev	Ncmsan
,	,	Z
eksudat	eksudat	Ncmsn
(	(	Z
aerobno	aerobno	Rgp
,	,	Z
anaerobno	anaerobno	Rgp
i	i	Cc
mikološki	mikološka	Ncfsl
)	)	Z
–	–	Z
kultivacija	kultivacija	Ncfsn
2,98	2,98	Mdc
655,60	655,60	Mdc
LM021	lm021	Agpmsny
Likvor	likvor	Ncmsn
–	–	Z
aerobno	aerobno	Rgp
,	,	Z
anaerobno	anaerobno	Rgp
i	i	Cc
mikološki	mikološka	Ncfsl
Likvor	likvor	Ncmsn
-	-	Z
kultivacija	kultivacija	Ncfsn
2,98	2,98	Mdc
655,60	655,60	Mdc
LM022	LM022	Mdo
Hemokultura	hemokultura	Ncfsn
–	–	Z
aerobno	aerobno	Rgp
,	,	Z
anaerobno	anaerobno	Rgp
i	i	Cc
mikološki	mikološki	Agpfsny
Hemokultura	hemokultura	Ncfsn
(	(	Z
po	po	Sl
jednoj	jedan	Agpfsly
bočici-aerobno	bočici-aerobna	Ncfsl
i	i	Cc
/	/	Z
ili	ili	Cc
anaerobno	anaerobno	Rgp
,	,	Z
mikološki	mikološka	Ncfsl
)	)	Z
–	–	Z
kultivacija	kultivacija	Ncfsn
2,00	2,00	Mdc
440,00	440,00	Mdc
LM023	LM023	Mdc
Venski	venski	Agpmpny
kateteri	kateter	Ncmpn
,	,	Z
centralni	centralan	Agpmpny
venski	venski	Agpmpny
kateteri	kateter	Ncmpn
–	–	Z
aerobno	aerobno	Rgp
i	i	Cc
/	/	Z
ili	ili	Cc
mikološki	mikološki	Agpmpny
Venski	venski	Agpmpny
kateteri	kateter	Ncmpn
,	,	Z
centralni	centralan	Agpmpny
venski	venski	Agpmpny
kateteri	kateter	Ncmpn
–	–	Z
kultivacija	kultivacija	Ncfsn
2,00	2,00	Mdc
440,00	440,00	Mdc
LM024	LM024	Mdc
Sterilni	sterilan	Agpmpny
materijali	materijal	Ncmpn
(	(	Z
bioptat	bioptat	Ncmsn
tkiva	tkivo	Ncnsg
,	,	Z
intraoperacijski	intraoperacijski	Agpmsny
uzorak	uzorak	Ncmsn
)	)	Z
aerobno	aerobno	Rgp
,	,	Z
anaerobno	anaerobno	Rgp
,	,	Z
mikološki	mikološki	Agpfsny
Priprema	priprema	Ncfsn
uzorka	uzorak	Ncmsg
i	i	Cc
kultivacija	kultivacija	Ncfsn
,	,	Z
isključuje	isključivati	Vmr3s
H.	hi	Agpfpay
pylori	pylor	Ncfpa
.	.	Z
3,02	3,02	Mdc
664,40	664,40	Mdc
LM025	LM025	Mdc
Soj	soj	Ncmsn
kvasca	kvasac	Ncmsg
na	na	Sa
identifikaciju	identifikacija	Ncfsa
i	i	Cc
test	test	Ncmsan
osjetljivosti	osjetljivost	Ncfsg
Identifikacija	identifikacija	Ncfsn

